CountryName,CountryCode,Indicator Name,Indicator Code,yr1960,yr1961,yr1962,yr1963,yr1964,yr1965,yr1966,yr1967,yr1968,yr1969,yr1970,yr1971,yr1972,yr1973,yr1974,yr1975,yr1976,yr1977,yr1978,yr1979,yr1980,yr1981,yr1982,yr1983,yr1984,yr1985,yr1986,yr1987,yr1988,yr1989,yr1990,yr1991,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015,yr2016,yr2017
Papua New Guinea,PNG,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.25473656,74.24877446,74.24281235,74.23685024,74.23088813,74.22492603,74.21896392,74.21300181,74.2070397,74.2010776,74.19511549,74.18893256,74.18274964,74.17656671,74.17038378,74.16420086,74.15845957,74.15271828,74.14697699,74.1412357,74.13549441,74.12931149,74.12312856,74.11694563,74.11076271,74.10457978,,
Poland,POL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.99539652,29.05351138,29.11162624,29.1697411,29.22785595,29.28597081,29.34408567,29.40220053,29.46031539,29.51843025,29.5765451,29.66861471,29.76068432,29.857628,29.94091339,30.03297098,30.11817707,30.20240272,30.28860594,30.37482043,30.45905707,30.53325931,30.60348769,30.67372065,30.74496228,30.81420033,,
Pre-demographic dividend,PRE,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81322108,29.66686801,29.52051445,29.30676172,29.16091797,29.01507472,28.86923097,28.72338771,28.57754396,28.43170071,28.28585696,28.15600469,28.02615193,27.89629967,27.7664469,27.63659464,27.49667623,27.35675832,27.21683991,27.08101753,26.94012939,26.45341857,26.32196056,26.19049655,26.05903856,25.92758108,,
Puerto Rico,PRI,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.35625705,34.19503946,36.03382187,37.87260428,39.7113867,41.55016911,43.38782413,45.22660654,47.06538895,48.90417136,50.74295378,51.03156708,51.31905299,51.60766629,51.8951522,52.1837655,52.55693348,52.93010147,53.30214205,53.67531003,54.04847802,54.421646,54.79481398,55.16685457,55.54002255,55.91319053,,
"Korea, Dem. PeopleÍs Rep.",PRK,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.10896105,67.05589237,66.00282369,64.949755,63.89668632,62.84361764,61.79054896,60.73748028,59.68441159,58.63134291,57.57827423,56.52520555,55.47213687,54.41906818,53.3659995,52.31293082,51.26152313,50.21011544,49.15870775,48.10730006,47.05589237,46.00116269,44.94643302,43.89170335,42.83697367,41.782244,,
Portugal,PRT,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55191257,37.45027322,37.34863388,37.24699454,37.14535519,37.04371585,36.9420765,36.84043716,36.73879781,36.63715847,36.53551913,36.43278689,36.33005464,36.2273224,36.12459016,36.03367224,35.90904122,35.78441019,35.65977916,35.48859046,35.36412272,35.23965498,35.11518725,34.98689956,34.86054255,34.73609519,,
Paraguay,PRY,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.25195067,52.80166121,52.35137176,51.90108231,51.45079285,51.0005034,50.55021394,50.09992449,49.64963504,49.19934558,48.74905613,48.29952177,47.84998742,47.40045306,46.9509187,46.50138434,45.73370249,44.96602064,44.19833879,43.43065693,42.66297508,41.84394664,41.0249182,40.20588976,39.38686131,38.56783287,,
West Bank and Gaza,PSE,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.511627907,1.514950166,1.516611296,1.519933555,1.523255814,1.523255814,1.523255814,1.523255814,1.523255814,1.523255814,1.523255814,1.523255814,1.523255814,1.523255814,1.523255814,,
Pacific island small states,PSS,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.55027044,62.06931464,62.09158879,62.11370717,62.13598131,62.15809969,62.18021807,62.20249221,62.22461059,62.24688474,62.26915888,62.23987539,62.21090343,62.18193146,62.1529595,62.12367601,62.02336449,61.9228972,61.82242991,61.72211838,61.62180685,61.61074766,61.59953271,61.58847352,61.57741433,61.56635514,,
Post-demographic dividend,PST,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.12556448,31.15344604,31.18059966,31.20833233,31.23600391,31.26367582,31.29137828,31.31914088,31.34690334,31.37460644,31.39112843,31.40443963,31.41982183,31.43243345,31.44582379,31.45903753,31.4705753,31.48147946,31.50739441,31.51757047,31.52697957,31.55535723,31.58721072,31.61765743,31.64657698,31.67522892,,
French Polynesia,PYF,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0273224,16.39344262,17.75956284,19.12568306,20.49180328,21.8579235,23.22404372,24.59016393,25.95628415,27.32240437,28.68852459,30.05464481,31.42076503,32.78688525,34.15300546,35.51912568,36.8852459,38.25136612,39.61748634,40.98360656,42.34972678,42.34972678,42.34972678,42.34972678,42.34972678,42.34972678,,
Qatar,QAT,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Romania,ROU,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.77850447,27.7630088,27.76082977,27.75865075,27.75042482,27.75066452,27.74485884,27.7414717,27.73204408,27.72865854,27.7132036,27.73497018,27.7374168,27.74951076,27.76521739,27.78937299,27.89720845,28.01600766,28.12266203,28.2109015,28.31993045,28.60581309,28.92531084,29.22488371,29.51929764,29.82006259,,
Russian Federation,RUS,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.35646539,49.35646539,49.36034704,49.37364779,49.39021068,49.40105187,49.40426402,49.40412793,49.39808074,49.37829247,49.40184991,49.39872189,49.39137192,49.38540918,49.37881343,49.37248915,49.46098302,49.53847356,49.61859989,49.69609455,49.77358921,49.77108446,49.76857971,49.76607496,49.76357021,49.76106545,,
Rwanda,RWA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89014998,12.99554114,13.10093231,13.20632347,13.31171463,13.4171058,13.52249696,13.62788812,13.73327929,13.83867045,13.94406161,14.27644913,14.60883664,14.94122416,15.27361167,15.60599919,16.10052696,16.59505472,17.08958249,17.58411026,18.07863802,18.35427645,18.62991488,18.9055533,19.18119173,19.45683016,,
South Asia,SAS,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.51076722,16.5129493,16.51513139,16.51731347,16.54345672,16.54564197,16.54782722,16.55001247,16.55219562,16.55438087,16.55535211,16.6309252,16.70649828,16.78207137,16.86359038,16.93919013,17.01831072,17.09742921,17.17654981,17.2556704,17.33479099,17.36332034,17.3918497,17.42037905,17.4489084,17.47743566,,
Saudi Arabia,SAU,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,,
Sudan,SDN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93236953,12.85896465,12.78555556,12.71215067,12.63874158,12.5653367,12.49192761,12.41852273,12.34511364,12.27170875,12.19829966,12.12489478,12.05148569,11.97808081,11.90467172,11.83126684,11.75785774,11.68445286,11.61104377,11.53763889,11.4642298,8.378619529,8.305210438,8.231805556,8.158396465,8.084991582,,
Senegal,SEN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.55347219,48.31974238,48.08601257,47.85228276,47.61855295,47.38482314,47.15109334,46.91736353,46.68363372,46.44990391,46.2161741,45.98244429,45.74871449,45.51498468,45.28125487,45.04752506,44.83976523,44.6320054,44.42424557,44.21648574,44.00872591,43.80096608,43.59320625,43.38544642,43.17768659,42.96992676,,
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.40298507,24.22222222,23.79912664,23.73004354,23.73004354,23.55907781,23.52517986,23.35714286,23.35714286,23.29059829,23.22443182,23.15864023,23.12588402,23.0606488,23.0606488,,
Solomon Islands,SLB,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.02965345,82.82958199,82.62951054,82.42943909,82.22936763,82.02929618,81.82922472,81.62915327,81.42908181,81.22901036,81.02893891,80.83601286,80.64308682,80.45016077,80.25723473,80.06430868,79.86423723,79.66416577,79.46409432,79.26402287,79.06395141,78.86387996,78.6638085,78.46373705,78.26366559,78.06359414,,
Sierra Leone,SLE,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.19756165,42.92601829,42.65447492,42.38293156,42.1113882,41.83984483,41.56830147,41.2967581,41.02521474,40.75367138,40.48212801,40.21058465,39.93904129,39.66749792,39.39595456,39.12441119,38.85286783,38.58132447,38.3097811,38.03823774,37.76669438,38.64782488,39.52895539,40.4100859,41.2912164,42.17234691,,
El Salvador,SLV,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.19498069,17.97779923,17.76061776,17.54343629,17.32625483,17.10907336,16.89189189,16.67471042,16.45752896,16.24034749,16.02316602,15.8011583,15.57915058,15.35714286,15.13513514,14.91312741,14.7007722,14.48841699,14.27606178,14.06370656,13.85135135,13.63899614,13.42664093,13.21428571,13.0019305,12.78957529,,
San Marino,SMR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Somalia,SOM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.20177256,13.07951031,12.95724806,12.83498581,12.71272356,12.59046131,12.46819906,12.34593681,12.22367456,12.10141231,11.97915006,11.85672841,11.73430676,11.6118851,11.48946345,11.3670418,11.24462014,11.12219849,10.99977684,10.87735518,10.75493353,10.63251188,10.51009022,10.38766857,10.26524692,10.14282526,,
Serbia,SRB,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.31008461,28.85204665,29.39400869,29.93597073,30.47793277,31.01989481,31.03590213,31.05190944,31.06791676,31.08392408,31.0999314,,
Sub-Saharan Africa (excluding high income),SSA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52806019,29.37763421,29.22720823,29.07678225,28.92635627,28.77593028,28.62550388,28.47507832,28.32465192,28.17422636,28.02379996,27.88710777,27.75041516,27.61372297,27.47703036,27.34033817,27.19527444,27.05021114,26.90514741,26.76008411,26.61422028,26.1903935,26.069887,25.94937501,25.82886811,25.70836164,,
South Sudan,SSD,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5292071,29.37878405,29.228361,29.07793795,28.9275149,28.77709185,28.62666837,28.47624575,28.32582227,28.17539965,28.02497617,27.88828664,27.75159669,27.61490717,27.47821722,27.34152769,27.19646679,27.05140631,26.90634541,26.76128494,26.61542391,26.19160538,26.07110122,25.95059158,25.83008702,25.7095829,,
Small states,SST,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.08357107,38.01807531,37.92999174,37.84072026,37.85594438,37.76642183,37.67691127,37.58740072,37.49788217,37.40837561,37.31886106,37.22804723,37.13723339,37.04627945,36.98019937,36.88917754,36.81080902,36.73229354,36.6537787,36.5754148,36.4970217,36.49326434,36.48954019,36.48586383,36.48216888,36.47848053,,
Sao Tome and Principe,STP,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,57.83333333,57.33333333,56.83333333,56.33333333,55.83333333,55.83333333,55.83333333,55.83333333,55.83333333,55.83333333,,
Suriname,SUR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.91025641,98.88525641,98.86025641,98.83525641,98.81025641,98.78525641,98.76025641,98.73525641,98.71025641,98.68525641,98.66025641,98.63461538,98.60897436,98.58333333,98.55769231,98.53205128,98.50641026,98.48076923,98.45512821,98.42948718,98.40384615,98.37948718,98.35512821,98.33076923,98.30641026,98.28205128,,
Slovak Republic,SVK,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.95841996,39.95841996,39.95841996,39.95218295,39.95010395,39.94802495,39.94594595,39.94386694,39.94178794,39.93970894,39.93762994,39.98336798,40.02910603,40.06651424,40.12058212,40.16632017,40.1954262,40.22453222,40.25363825,40.29112082,40.31939448,40.32606887,40.33022792,40.33438696,40.34022377,40.34438298,,
Slovenia,SVN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.98709037,58.98709037,59.43396226,59.65739821,59.88083416,60.10427011,60.32770606,60.55114201,60.77457795,60.9980139,61.22144985,61.32075472,61.42005958,61.51936445,61.61866931,61.71797418,61.75769613,61.79741807,61.83714002,61.87686197,61.91658391,61.9265144,61.93644489,61.94637537,61.95630586,61.96623635,,
Sweden,SWE,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.38962811,68.41399815,68.43836818,68.46273822,68.48710825,68.51147829,68.53584832,68.56021836,68.58458839,68.60895842,68.63332846,68.6601355,68.68694254,68.71374957,68.74055661,68.76736365,68.69669055,68.62601745,68.55534435,68.48467125,68.41399815,68.41399815,68.91785732,68.91785732,68.92293339,68.92293339,,
Swaziland,SWZ,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.44186047,27.70930233,27.97674419,28.24418605,28.51162791,28.77906977,29.04651163,29.31395349,29.58139535,29.84883721,30.11627907,30.38372093,30.65116279,30.91860465,31.18604651,31.45348837,31.70930233,31.96511628,32.22093023,32.47674419,32.73255814,33,33.26744186,33.53488372,33.80232558,34.06976744,,
Sint Maarten (Dutch part),SXM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,88.41304348,,
Syrian Arab Republic,SYR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.024159321,2.056807052,2.089454783,2.122102514,2.154750245,2.187397976,2.220045707,2.252693438,2.285341169,2.3179889,2.350636631,2.382196104,2.413755577,2.447845743,2.479708013,2.51130359,2.543157436,2.57569157,2.608364191,2.641036811,2.673855035,2.673855035,2.673855035,2.673855035,2.673855035,2.673855035,,
Turks and Caicos Islands,TCA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,,
Chad,TCD,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.324809403,5.294710928,5.264612452,5.234513977,5.204415502,5.174317027,5.144218551,5.114120076,5.084021601,5.053923126,5.023824651,4.994440915,4.965057179,4.935673443,4.906289708,4.876905972,4.776365947,4.675825921,4.575285896,4.47474587,4.374205845,4.27366582,4.173125794,4.072585769,3.972045743,3.871505718,,
East Asia & Pacific (IDA & IBRD countries),TEA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.39015292,28.38214225,28.36930358,28.35646428,28.34362561,28.33080422,28.31798219,28.30514351,28.29230419,28.2794655,28.29246886,28.44145778,28.59147125,28.74138428,28.89064796,29.03980261,29.12485322,29.21001334,29.29565409,29.38092531,29.46625299,29.5088967,29.5518577,29.59468893,29.63738918,29.68008942,,
Europe & Central Asia (IDA & IBRD countries),TEC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.24192642,38.24927945,38.25909944,38.2740783,38.29092798,38.30473389,38.31410751,38.32179694,38.32645874,38.32391953,38.3447323,38.35354557,38.36281863,38.37002198,38.37659734,38.38377711,38.45716636,38.52505305,38.59385561,38.66117083,38.72836977,38.73797359,38.74796862,38.7576753,38.76940865,38.77915125,,
Togo,TGO,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.59422688,12.2283508,11.86247472,11.49659864,11.13072256,10.76484648,10.3989704,10.03309432,9.667218239,9.301342158,8.935466078,8.567751425,8.200036771,7.832322118,7.464607465,7.096892811,6.732855304,6.368817797,6.00478029,5.640742784,5.276705277,4.91266777,4.548630263,4.184592756,3.820555249,3.456517742,,
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41294604,28.00133101,28.58971599,29.17810096,29.76648594,30.35487091,30.94325589,31.53164086,32.12002584,32.70841081,33.29679579,32.94016324,32.5835307,32.22689816,31.87026561,31.51363307,31.57196265,31.63029224,31.68862182,31.7469514,31.80528098,31.86400204,31.92272309,31.98144415,32.0401652,32.09888626,,
Tajikistan,TJK,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.915118605,2.915118605,2.917976565,2.919405544,2.920834524,2.922263504,2.923692484,2.925121463,2.926550443,2.927979423,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.932266362,2.935124321,2.937982281,2.965717003,2.968599138,,
Turkmenistan,TKM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.21283393,50.98692556,50.76101919,50.53511183,50.30920446,50.08329659,49.85738973,49.63148286,49.47623367,49.25000372,49.02377326,48.78207351,48.54037375,48.298675,48.05697524,47.81527599,47.63388517,47.45249485,47.27110554,47.08971523,46.90832491,46.79617912,46.68403383,46.57188905,46.45974376,46.34759847,,
Timor-Leste,TLS,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.96301278,64.20981843,63.45662408,62.70342972,61.95023537,61.19704102,60.44384667,59.69065232,58.93745797,58.18426362,57.43106927,56.67787492,55.92468056,55.17148621,54.41829186,53.66509751,52.91190316,52.15870881,51.40551446,50.65232011,49.89912576,49.14593141,48.39273705,47.6395427,46.88634835,46.133154,,
Middle East & North Africa (IDA & IBRD countries),TMN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.148683942,2.154282512,2.159881082,2.165479653,2.171078223,2.176676793,2.182275363,2.187873933,2.193472503,2.199071073,2.204669643,2.247707782,2.290747078,2.333836552,2.376882299,2.419921484,2.437534225,2.455160933,2.472790462,2.491143879,2.508781438,2.509995067,2.511208696,2.512422324,2.513635662,2.514849291,,
Tonga,TON,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,,
South Asia (IDA & IBRD),TSA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.51076722,16.5129493,16.51513139,16.51731347,16.54345672,16.54564197,16.54782722,16.55001247,16.55219562,16.55438087,16.55535211,16.6309252,16.70649828,16.78207137,16.86359038,16.93919013,17.01831072,17.09742921,17.17654981,17.2556704,17.33479099,17.36332034,17.3918497,17.42037905,17.4489084,17.47743566,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5292071,29.37878405,29.228361,29.07793795,28.9275149,28.77709185,28.62666837,28.47624575,28.32582227,28.17539965,28.02497617,27.88828664,27.75159669,27.61490717,27.47821722,27.34152769,27.19646679,27.05140631,26.90634541,26.76128494,26.61542391,26.19160538,26.07110122,25.95059158,25.83008702,25.7095829,,
Trinidad and Tobago,TTO,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.92007797,46.78167641,46.64327485,46.50487329,46.36647173,46.22807018,46.08966862,45.95126706,45.8128655,45.67446394,45.53606238,45.3957115,45.25536062,45.11500975,44.97465887,44.83430799,44.69395712,44.55360624,44.41325536,44.27290448,44.13255361,44.44834308,44.76218324,45.07797271,45.39181287,45.70760234,,
Tunisia,TUN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.138774459,4.263645726,4.388516993,4.51338826,4.638259526,4.763130793,4.88800206,5.012873326,5.137744593,5.26261586,5.387487127,5.487899073,5.58831102,5.688722966,5.789134912,5.889546859,5.986096807,6.082646756,6.179196704,6.275746653,6.372296601,6.437950566,6.503604531,6.569258496,6.634912461,6.700566426,,
Turkey,TUR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5021114,12.57500357,12.64789574,12.72078791,12.79368008,12.86657225,12.93946442,13.01235659,13.08524876,13.15814092,13.23103309,13.35550849,13.47998389,13.60445929,13.72893468,13.85341008,13.99399712,14.13458415,14.27517119,14.41575822,14.55634526,14.6893962,14.82244715,14.9554981,15.08854904,15.22159999,,
Tuvalu,TUV,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,,
Tanzania,TZA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.12937458,62.67780537,62.22623617,61.77466697,61.32309776,60.87152856,60.41995936,59.96839016,59.51682095,59.06525175,58.61368255,58.16211334,57.71054414,57.25897494,56.80740573,56.35583653,55.90426733,55.45269813,55.00112892,54.54955972,54.09799052,53.67803116,53.2580718,52.83811244,52.41815308,51.99819372,,
Uganda,UGA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.77758871,23.33616936,22.89475001,22.45333066,22.01191132,21.57049197,21.12907262,20.68765327,20.24623392,19.80481457,19.36339523,18.92297683,18.48255843,18.04214003,17.60172164,17.16130324,16.48466043,15.80801762,15.13137481,14.454732,13.72930381,13.05505685,12.38080989,11.70656294,11.03231598,10.35806902,,
Ukraine,UKR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00759472,16.00759472,16.08906533,16.12980064,16.17053595,16.21127125,16.25200656,16.29274187,16.33347717,16.37421248,16.41494779,16.43738673,16.46010978,16.48254911,16.50498844,16.52628672,16.51753659,16.50907082,16.50003452,16.49071325,16.48139198,16.5190223,16.55665263,16.59428295,16.6327746,16.67040688,,
Upper middle income,UMC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06533772,35.03409758,35.00219813,34.97293421,34.94428469,34.91453875,34.88320218,34.85124865,34.83525061,34.79961621,34.77235547,34.7512212,34.73084457,34.70908833,34.68720308,34.66549235,34.67305261,34.67863788,34.68455379,34.69176506,34.69710495,34.69250289,34.68856823,34.68561974,34.68143523,34.67716393,,
Uruguay,URY,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55833619,4.885098846,5.211861502,5.538624157,5.865386813,6.192149469,6.518912124,6.84567478,7.172437436,7.499200091,7.825962747,7.999771455,8.173580162,8.34738887,8.521197577,8.695006285,8.934407496,9.173808708,9.413209919,9.65261113,9.892012341,10.02194035,10.15186836,10.28179637,10.41172437,10.54165238,,
United States,USA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.02230821,33.03416545,33.04602269,33.05787993,33.06973718,33.08159442,33.09345166,33.1053089,33.11716614,33.12902338,33.13017359,33.15682739,33.18348119,33.21013499,33.2367888,33.2634426,33.34995285,33.4364631,33.57611217,33.66275955,33.74940694,33.77947006,33.80953318,33.8395963,33.86965942,33.89972254,,
